,address,blocknumber,topics,transactionhash,event,blocktimestamp,player_address,block_date,week_start
1367,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45467845,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x21a35136ccd01709b2ba6a242bcf51f727dda3d0be35b0ae05aa104b12751694,SmithGoldKey,2023-07-24 16:06:43,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-24,2023-07-24
1368,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45480113,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x43f13ce5f92a96cf18d6d16c9e632b28227dec03eb428f458bd5573fbe43d859,SmithGoldKey,2023-07-24 23:32:01,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-07-24,2023-07-24
1369,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45480113,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x43f13ce5f92a96cf18d6d16c9e632b28227dec03eb428f458bd5573fbe43d859,SmithGoldKey,2023-07-24 23:32:01,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-07-24,2023-07-24
1370,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45488465,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf0b3ba1aff2703eaeac87a874b627492be1fa8cf718a05942f5fae5baa7975ad,SmithGoldKey,2023-07-25 04:43:38,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1371,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45488465,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf0b3ba1aff2703eaeac87a874b627492be1fa8cf718a05942f5fae5baa7975ad,SmithGoldKey,2023-07-25 04:43:38,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1372,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45503944,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x77f9bde42948ae4058b5c21b86448a3367cae10eaa49a87d30f7555d5ff85916,SmithGoldKey,2023-07-25 14:15:03,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1373,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45503944,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x77f9bde42948ae4058b5c21b86448a3367cae10eaa49a87d30f7555d5ff85916,SmithGoldKey,2023-07-25 14:15:03,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1374,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504330,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x3195ae6bbb813ea5e320c655423300dd768f52f00c4317d1ce547434a537c4b4,SmithGoldKey,2023-07-25 14:29:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1375,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504330,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x3195ae6bbb813ea5e320c655423300dd768f52f00c4317d1ce547434a537c4b4,SmithGoldKey,2023-07-25 14:29:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1376,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504352,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf3f54fa8f44f159436d940d9e893b7ccfb296c413b69aee9b9f72419bb957948,SmithGoldKey,2023-07-25 14:30:35,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1377,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504352,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf3f54fa8f44f159436d940d9e893b7ccfb296c413b69aee9b9f72419bb957948,SmithGoldKey,2023-07-25 14:30:35,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1378,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504358,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x928708ade7c751b1497974336c43fc3d5a1367fc64c75f99384471446a3df7ef,SmithGoldKey,2023-07-25 14:30:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1379,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504358,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x928708ade7c751b1497974336c43fc3d5a1367fc64c75f99384471446a3df7ef,SmithGoldKey,2023-07-25 14:30:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1380,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504371,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x23e7c6e405057a928ba6974aecf27ee9b051023c459a60b73737f018dfa1a94f,SmithGoldKey,2023-07-25 14:31:15,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1381,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504371,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x23e7c6e405057a928ba6974aecf27ee9b051023c459a60b73737f018dfa1a94f,SmithGoldKey,2023-07-25 14:31:15,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1382,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504376,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x12af3c12c1d26b62a089832009ff71c32cab50702106ab7e6c6d5041e62ba542,SmithGoldKey,2023-07-25 14:31:25,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1383,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504376,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x12af3c12c1d26b62a089832009ff71c32cab50702106ab7e6c6d5041e62ba542,SmithGoldKey,2023-07-25 14:31:25,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1384,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504386,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xffc777d91b8027755a4fedbc6af9e1cf42f0cd9e2aaf1454547ed39c3f78b4ba,SmithGoldKey,2023-07-25 14:31:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1385,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45504386,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xffc777d91b8027755a4fedbc6af9e1cf42f0cd9e2aaf1454547ed39c3f78b4ba,SmithGoldKey,2023-07-25 14:31:47,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-07-25,2023-07-24
1386,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45576502,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x767c595f568e1f3063138a6fafe351014df4df381e526d82d1820d0b2a5180f4,SmithGoldKey,2023-07-27 10:45:32,c7d5da987c0d376ce6c634dfe9f6eff12c3c0f1c,2023-07-27,2023-07-24
1387,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45576502,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x767c595f568e1f3063138a6fafe351014df4df381e526d82d1820d0b2a5180f4,SmithGoldKey,2023-07-27 10:45:32,c7d5da987c0d376ce6c634dfe9f6eff12c3c0f1c,2023-07-27,2023-07-24
1388,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45640229,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xd9ee326a01e064c9bf71b28f33aafe23c54e117aa8743f0e7942d4b38b7c3e87,SmithGoldKey,2023-07-29 00:44:05,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-29,2023-07-24
1389,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45640229,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xd9ee326a01e064c9bf71b28f33aafe23c54e117aa8743f0e7942d4b38b7c3e87,SmithGoldKey,2023-07-29 00:44:05,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-29,2023-07-24
1390,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45640432,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x97039d013a53c325d3481b614950d1806d19f22fdccaf5185992d3dee6506a83,SmithGoldKey,2023-07-29 00:51:22,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-29,2023-07-24
1391,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45640432,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x97039d013a53c325d3481b614950d1806d19f22fdccaf5185992d3dee6506a83,SmithGoldKey,2023-07-29 00:51:22,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-29,2023-07-24
1392,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45651328,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xba0f78fa8965d8777212845d43a3db12819d84a5d4b303b3f379e4cfb76a2879,SmithGoldKey,2023-07-29 07:21:17,bae03fcba11825f680927750a33532e01fd60c3e,2023-07-29,2023-07-24
1393,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45651328,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xba0f78fa8965d8777212845d43a3db12819d84a5d4b303b3f379e4cfb76a2879,SmithGoldKey,2023-07-29 07:21:17,bae03fcba11825f680927750a33532e01fd60c3e,2023-07-29,2023-07-24
1394,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45724986,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xc9348d13d38efe34d204502b6618fa741bd421a39bddf1c4e7fb5b3f0516f9cf,SmithGoldKey,2023-07-31 03:32:26,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-31,2023-07-31
1395,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45724986,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xc9348d13d38efe34d204502b6618fa741bd421a39bddf1c4e7fb5b3f0516f9cf,SmithGoldKey,2023-07-31 03:32:26,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-07-31,2023-07-31
1396,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751823,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x62fe508823ec9758d873d62a9a5ce64342a3881e27139c998f3b1b0f1685a4c8,SmithGoldKey,2023-07-31 19:37:56,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1397,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751823,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x62fe508823ec9758d873d62a9a5ce64342a3881e27139c998f3b1b0f1685a4c8,SmithGoldKey,2023-07-31 19:37:56,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1398,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751868,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xfc833a5acdd171d1017ffc0830bbb18e7c6861e9b2c3fbe5a0062204a9e2e6b2,SmithGoldKey,2023-07-31 19:39:32,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1399,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751868,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xfc833a5acdd171d1017ffc0830bbb18e7c6861e9b2c3fbe5a0062204a9e2e6b2,SmithGoldKey,2023-07-31 19:39:32,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1400,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751911,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf94c4e7f836b959bdef6678d116d51e703cc1a0bf3daf4ddc024c6cc31f337cc,SmithGoldKey,2023-07-31 19:41:04,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1401,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45751911,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf94c4e7f836b959bdef6678d116d51e703cc1a0bf3daf4ddc024c6cc31f337cc,SmithGoldKey,2023-07-31 19:41:04,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1402,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752008,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xcbe25ea83d921d14807b72a7f236f924cda08d7c566706bb2d2a025acc33ac7b,SmithGoldKey,2023-07-31 19:44:30,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1403,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752008,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xcbe25ea83d921d14807b72a7f236f924cda08d7c566706bb2d2a025acc33ac7b,SmithGoldKey,2023-07-31 19:44:30,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1404,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752049,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x9a04fd09d450cf5ebad65ed34af2dcf9b2dc545dfb3b6acdaeab5b46c4a2a689,SmithGoldKey,2023-07-31 19:45:58,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1405,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752049,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x9a04fd09d450cf5ebad65ed34af2dcf9b2dc545dfb3b6acdaeab5b46c4a2a689,SmithGoldKey,2023-07-31 19:45:58,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1406,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752120,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x7e0a02e618d62661eed2a5918e9d339992f41a0beeadfdf830f760d7c0cdfff4,SmithGoldKey,2023-07-31 19:48:28,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1407,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45752120,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x7e0a02e618d62661eed2a5918e9d339992f41a0beeadfdf830f760d7c0cdfff4,SmithGoldKey,2023-07-31 19:48:28,30a873b37350dbcf42c3e19bb6f4468363bcf893,2023-07-31,2023-07-31
1408,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45807195,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x5d12b0ece9c724867d3bde864187e4c10c0ccaa11b5c76593a49366812083527,SmithGoldKey,2023-08-02 05:05:28,8107b9ffb5242a4e81b3d2ba1cbe4c8f51d1131c,2023-08-02,2023-07-31
1409,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45807195,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x5d12b0ece9c724867d3bde864187e4c10c0ccaa11b5c76593a49366812083527,SmithGoldKey,2023-08-02 05:05:28,8107b9ffb5242a4e81b3d2ba1cbe4c8f51d1131c,2023-08-02,2023-07-31
1410,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45885534,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x2edac835ef10cd866bab70872b36e761387a794cf7dfe75fa80e131175f91d6c,SmithGoldKey,2023-08-04 04:32:36,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-04,2023-07-31
1411,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45885534,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x2edac835ef10cd866bab70872b36e761387a794cf7dfe75fa80e131175f91d6c,SmithGoldKey,2023-08-04 04:32:36,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-04,2023-07-31
1412,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45885545,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x21360951afc1994853553e4cbb3d41ef971eeab3d37646d85c331e8bce51e243,SmithGoldKey,2023-08-04 04:33:00,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-04,2023-07-31
1413,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45885545,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x21360951afc1994853553e4cbb3d41ef971eeab3d37646d85c331e8bce51e243,SmithGoldKey,2023-08-04 04:33:00,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-04,2023-07-31
1414,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45894901,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xff3bf9b6fba4fc96f26d30ffa2899065181f13580131d1d97116b21e1e5a475c,SmithGoldKey,2023-08-04 10:10:56,c7d5da987c0d376ce6c634dfe9f6eff12c3c0f1c,2023-08-04,2023-07-31
1415,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45894901,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xff3bf9b6fba4fc96f26d30ffa2899065181f13580131d1d97116b21e1e5a475c,SmithGoldKey,2023-08-04 10:10:56,c7d5da987c0d376ce6c634dfe9f6eff12c3c0f1c,2023-08-04,2023-07-31
1416,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45994575,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x2c85a1fdea7fe4d81926c64eccb5cc930ff4fe16fa9dcaadc63b53a70313442f,SmithGoldKey,2023-08-06 22:10:22,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-06,2023-07-31
1417,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,45994575,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x2c85a1fdea7fe4d81926c64eccb5cc930ff4fe16fa9dcaadc63b53a70313442f,SmithGoldKey,2023-08-06 22:10:22,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-06,2023-07-31
1418,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46006072,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x11e38ae6beab4083ac75a4a4e674e86026b82bfe01a3115b656ffbe868a3889e,SmithGoldKey,2023-08-07 05:08:23,dffec9e78a0eee5c8769286679e4583a3135d336,2023-08-07,2023-08-07
1419,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46006072,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x11e38ae6beab4083ac75a4a4e674e86026b82bfe01a3115b656ffbe868a3889e,SmithGoldKey,2023-08-07 05:08:23,dffec9e78a0eee5c8769286679e4583a3135d336,2023-08-07,2023-08-07
1420,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46039398,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x7fe7829584f13f141467c5855533cad715d171906d3bfbfecce90491589623db,SmithGoldKey,2023-08-08 01:25:13,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-08,2023-08-07
1421,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46039398,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x7fe7829584f13f141467c5855533cad715d171906d3bfbfecce90491589623db,SmithGoldKey,2023-08-08 01:25:13,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-08,2023-08-07
1422,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063607,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xbceec41b56a98a0994d522dedc54e4f2febf52b07e7f6ae832f6f5192e6bd656,SmithGoldKey,2023-08-08 16:09:39,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1423,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063607,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xbceec41b56a98a0994d522dedc54e4f2febf52b07e7f6ae832f6f5192e6bd656,SmithGoldKey,2023-08-08 16:09:39,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1424,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063617,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xcafadac61450512cbdc204727126ad421b9db9b1b1322c0fd645515a9cf4533b,SmithGoldKey,2023-08-08 16:10:01,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1425,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063617,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xcafadac61450512cbdc204727126ad421b9db9b1b1322c0fd645515a9cf4533b,SmithGoldKey,2023-08-08 16:10:01,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1426,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063633,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x4f94dbc57d748940a12eea5ba4ebf229cf275f00a4bbbae451c6c984c9f83f86,SmithGoldKey,2023-08-08 16:10:35,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1427,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46063633,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x4f94dbc57d748940a12eea5ba4ebf229cf275f00a4bbbae451c6c984c9f83f86,SmithGoldKey,2023-08-08 16:10:35,7b07e60b247c3eb4aa7e4d85a5cc1f4f1a1c65a4,2023-08-08,2023-08-07
1428,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46156918,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x057137431d456b7077adc736defa4f7f3b700986eb336e55693910dbb3544ca2,SmithGoldKey,2023-08-11 00:56:34,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-11,2023-08-07
1429,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46156918,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x057137431d456b7077adc736defa4f7f3b700986eb336e55693910dbb3544ca2,SmithGoldKey,2023-08-11 00:56:34,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-11,2023-08-07
1430,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46156931,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf1c04a8ea6d79fb9ac5e5570565c16daaf71a1e40c9f99b8e81a229301a70f0a,SmithGoldKey,2023-08-11 00:57:02,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-11,2023-08-07
1431,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46156931,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0xf1c04a8ea6d79fb9ac5e5570565c16daaf71a1e40c9f99b8e81a229301a70f0a,SmithGoldKey,2023-08-11 00:57:02,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-11,2023-08-07
1432,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46190953,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x5f192b4d5988f2d4b39ebf824443fb59a1d4c3eb3fb6790a3fe7234d67f7272c,SmithGoldKey,2023-08-11 21:30:25,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-11,2023-08-07
1433,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46190953,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x5f192b4d5988f2d4b39ebf824443fb59a1d4c3eb3fb6790a3fe7234d67f7272c,SmithGoldKey,2023-08-11 21:30:25,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-11,2023-08-07
1434,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46190960,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x16ea8af18cd032f3c8d789b26d128fc739a125ae7f26c1617f157e90a39e1f6f,SmithGoldKey,2023-08-11 21:30:43,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-11,2023-08-07
1435,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46190960,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x16ea8af18cd032f3c8d789b26d128fc739a125ae7f26c1617f157e90a39e1f6f,SmithGoldKey,2023-08-11 21:30:43,322ab5c47ab273ebb5eb270142f5abf0081ddc64,2023-08-11,2023-08-07
1436,0x702981899f3b1741e0cb0dbc00e36e6a64011ac0,46235549,['0xf1c826b6c71ff8f70eec86fe78b7636ef40cf3d00050a8db446a5dcdb98aff5a'],0x9b20024c7323c8a8fbf6bd61708a9f4c19b08671a00cd0a11a252d6f7779f775,SmithGoldKey,2023-08-13 00:19:09,d22e9c523c8e3c84727929bf1d4627889b75e35e,2023-08-13,2023-08-07
